#n_l	theta_0	probability

1.43207	0.00055325	1.75109e+06
1.43303	0.00055325	1.18229e+06
1.434	0.00055325	988897
1.43496	0.00055325	743739
1.43592	0.00055325	434698
1.43689	0.00055325	316203
1.43785	0.00055325	204037
1.43882	0.00055325	75252
1.43978	0.00055325	43777.1
1.44075	0.00055325	24980.6
1.44171	0.00055325	10949
1.44267	0.00055325	4286.44
1.44364	0.00055325	1493.47
1.4446	0.00055325	597.259
1.44557	0.00055325	199.22
1.44653	0.00055325	41.7412
1.4475	0.00055325	8.35439
1.44846	0.00055325	1.89848
1.44942	0.00055325	0.1474
1.45039	0.00055325	0.008636
1.45135	0.00055325	0.00061908
1.45232	0.00055325	2.42093e-08
1.40507	0.00056975	5.11149e-23
1.40603	0.00056975	3.54787e-14
1.40699	0.00056975	1.86468e-09
1.40796	0.00056975	1.4281e-05
1.40892	0.00056975	0.00131678
1.40989	0.00056975	0.0150359
1.41085	0.00056975	0.474028
1.41182	0.00056975	2.59779
1.41278	0.00056975	20.1696
1.41375	0.00056975	59.6
1.41471	0.00056975	206.834
1.41567	0.00056975	939.063
1.41664	0.00056975	2245.93
1.4176	0.00056975	5721.44
1.41857	0.00056975	14722
1.41953	0.00056975	28887.5
1.4205	0.00056975	59079.4
1.42146	0.00056975	98922.1
1.42242	0.00056975	199428
1.42339	0.00056975	395135
1.42435	0.00056975	581003
1.42532	0.00056975	821855
1.42628	0.00056975	1.08671e+06
1.42725	0.00056975	1.23364e+06
1.42821	0.00056975	1.26541e+06
1.42917	0.00056975	1.784e+06
1.43014	0.00056975	1.73716e+06
1.4311	0.00056975	1.29177e+06
1.43207	0.00056975	1.11312e+06
1.43303	0.00056975	1.00524e+06
1.434	0.00056975	773809
1.43496	0.00056975	501898
1.43592	0.00056975	343856
1.43689	0.00056975	157274
1.43785	0.00056975	80599.5
1.43882	0.00056975	60092.5
1.43978	0.00056975	50075.7
1.44075	0.00056975	10857.8
1.44171	0.00056975	6095.35
1.44267	0.00056975	1656.99
1.44364	0.00056975	850.402
1.4446	0.00056975	201.905
1.44557	0.00056975	77.6368
1.44653	0.00056975	13.2237
1.4475	0.00056975	4.62558
1.44846	0.00056975	0.46073
1.44942	0.00056975	0.0688708
1.45039	0.00056975	0.01002
1.45135	0.00056975	0.000244082
1.45232	0.00056975	8.02338e-07
1.40507	0.00058625	0
1.40603	0.00058625	1.1917e-16
1.40699	0.00058625	1.34888e-10
1.40796	0.00058625	5.37788e-06
1.40892	0.00058625	0.000295799
1.40989	0.00058625	0.00798822
1.41085	0.00058625	0.0902692
1.41182	0.00058625	0.629724
1.41278	0.00058625	5.51939
1.41375	0.00058625	28.8156
1.41471	0.00058625	86.0264
1.41567	0.00058625	250.14
1.41664	0.00058625	625.439
1.4176	0.00058625	1935.73
1.41857	0.00058625	4291.68
1.41953	0.00058625	9458.51
1.4205	0.00058625	16316.8
1.42146	0.00058625	40711.8
1.42242	0.00058625	76687.4
1.42339	0.00058625	79008.3
1.42435	0.00058625	132966
1.42532	0.00058625	142463
1.42628	0.00058625	193347
1.42725	0.00058625	246099
1.42821	0.00058625	359896
1.42917	0.00058625	379171
1.43014	0.00058625	394615
1.4311	0.00058625	354729
1.43207	0.00058625	284937
1.43303	0.00058625	246661
1.434	0.00058625	204256
1.43496	0.00058625	139970
1.43592	0.00058625	138161
1.43689	0.00058625	91550.8
1.43785	0.00058625	63925.7
1.43882	0.00058625	21748.7
1.43978	0.00058625	11270.6
1.44075	0.00058625	7753.05
1.44171	0.00058625	2565.77
1.44267	0.00058625	821.319
1.44364	0.00058625	249.334
