#n_l	N_0	probability

1.43241	0.1725	1218.93
1.43335	0.1725	499.641
1.43428	0.1725	847.237
1.43522	0.1725	241.868
1.43616	0.1725	159.677
1.43709	0.1725	41.8435
1.43803	0.1725	18.4919
1.43896	0.1725	4.22107
1.4399	0.1725	1.31597
1.44084	0.1725	0.539635
1.44177	0.1725	0.427856
1.44271	0.1725	0.318277
1.44364	0.1725	0.246436
1.44458	0.1725	0.0279235
1.44552	0.1725	0.00383907
1.44645	0.1725	0.00084162
1.44739	0.1725	7.32355e-05
1.44832	0.1725	2.22215e-06
1.44926	0.1725	3.51393e-08
1.4502	0.1725	0
1.45113	0.1725	0
1.40527	0.1875	0
1.4062	0.1875	1.92259e-09
1.40714	0.1875	2.55319e-10
1.40808	0.1875	2.37618e-11
1.40901	0.1875	1.27862e-07
1.40995	0.1875	1.59074e-05
1.41088	0.1875	8.61238e-05
1.41182	0.1875	0.000179336
1.41276	0.1875	5.34183e-05
1.41369	0.1875	9.34976e-05
1.41463	0.1875	0.00106875
1.41556	0.1875	0.0192264
1.4165	0.1875	0.0433665
1.41744	0.1875	0.0920052
1.41837	0.1875	0.552404
1.41931	0.1875	0.663589
1.42024	0.1875	1.84786
1.42118	0.1875	1.63493
1.42212	0.1875	0.737337
1.42305	0.1875	1.16952
1.42399	0.1875	2.15484
1.42492	0.1875	2.18412
1.42586	0.1875	1.04512
1.4268	0.1875	0.99616
1.42773	0.1875	1.65408
1.42867	0.1875	1.73028
1.4296	0.1875	2.52785
1.43054	0.1875	1.68073
1.43148	0.1875	2.12809
1.43241	0.1875	1.33116
1.43335	0.1875	2.27618
1.43428	0.1875	1.10626
1.43522	0.1875	1.41855
1.43616	0.1875	0.462732
1.43709	0.1875	0.366549
1.43803	0.1875	0.0888522
1.43896	0.1875	0.228611
1.4399	0.1875	0.0179438
1.44084	0.1875	0.00438177
1.44177	0.1875	0.00272712
1.44271	0.1875	0.00036304
1.44364	0.1875	2.0644e-05
1.44458	0.1875	4.18934e-06
1.44552	0.1875	4.23046e-07
1.44645	0.1875	3.06755e-09
1.44739	0.1875	5.81706e-11
1.44832	0.1875	3.81142e-12
1.44926	0.1875	2.65805e-13
1.4502	0.1875	0
1.45113	0.1875	0
1.40527	0.2025	2.88406e-28
1.4062	0.2025	7.64119e-18
