#gamma	theta_0	probability

3.52448e-05	-0.0002025	5.6417e+08
3.52544e-05	-0.0002025	2.40787e+08
3.5264e-05	-0.0002025	5.48742e+08
3.52736e-05	-0.0002025	8.92381e+08
3.52832e-05	-0.0002025	1.17334e+09
3.52928e-05	-0.0002025	2.02897e+09
3.53024e-05	-0.0002025	1.28482e+09
3.5312e-05	-0.0002025	1.62742e+09
3.53216e-05	-0.0002025	2.26354e+09
3.53312e-05	-0.0002025	3.39983e+09
3.53408e-05	-0.0002025	3.58498e+09
3.53504e-05	-0.0002025	3.46286e+09
3.536e-05	-0.0002025	3.55253e+09
3.53696e-05	-0.0002025	4.41389e+09
3.53792e-05	-0.0002025	5.60908e+09
3.53888e-05	-0.0002025	4.00925e+09
3.53984e-05	-0.0002025	4.84727e+09
3.5408e-05	-0.0002025	4.5505e+09
3.54176e-05	-0.0002025	4.007e+09
3.54272e-05	-0.0002025	5.10333e+09
3.54368e-05	-0.0002025	3.6136e+09
3.54464e-05	-0.0002025	3.69943e+09
3.5456e-05	-0.0002025	3.29905e+09
3.54656e-05	-0.0002025	2.01846e+09
3.54752e-05	-0.0002025	2.85712e+09
3.54848e-05	-0.0002025	1.94425e+09
3.54944e-05	-0.0002025	1.45294e+09
3.5504e-05	-0.0002025	1.31353e+09
3.55136e-05	-0.0002025	6.91452e+08
3.55232e-05	-0.0002025	7.6621e+08
3.55328e-05	-0.0002025	5.29927e+08
3.55424e-05	-0.0002025	3.3379e+08
3.5552e-05	-0.0002025	2.91439e+08
3.55616e-05	-0.0002025	1.40982e+08
3.55712e-05	-0.0002025	1.21647e+08
3.55808e-05	-0.0002025	6.83711e+07
3.55904e-05	-0.0002025	5.98876e+07
3.56e-05	-0.0002025	3.80736e+07
3.56096e-05	-0.0002025	1.44844e+07
3.56192e-05	-0.0002025	9.70715e+06
3.56288e-05	-0.0002025	5.37331e+06
3.56384e-05	-0.0002025	4.34878e+06
3.5648e-05	-0.0002025	2.674e+06
3.56576e-05	-0.0002025	1.37983e+06
3.56672e-05	-0.0002025	627583
3.56768e-05	-0.0002025	312400
3.56864e-05	-0.0002025	194861
3.5696e-05	-0.0002025	88298.1
3.57056e-05	-0.0002025	56658
3.57152e-05	-0.0002025	28218.7
3.57248e-05	-0.0002025	11137.5
3.57344e-05	-0.0002025	5416.05
3.5744e-05	-0.0002025	1964.18
3.57536e-05	-0.0002025	1329.91
3.57632e-05	-0.0002025	687.637
3.57728e-05	-0.0002025	223.373
3.57824e-05	-0.0002025	65.8946
3.5792e-05	-0.0002025	24.6097
3.58016e-05	-0.0002025	13.29
3.58112e-05	-0.0002025	8.02242
3.58208e-05	-0.0002025	2.02436
3.58304e-05	-0.0002025	0.281358
3.584e-05	-0.0002025	0.0803164
3.58496e-05	-0.0002025	0.00253541
3.58592e-05	-0.0002025	2.72408e-05
3.58688e-05	-0.0002025	2.18044e-06
3.58784e-05	-0.0002025	9.77679e-08
3.5888e-05	-0.0002025	2.2667e-08
3.58976e-05	-0.0002025	5.13377e-09
3.59072e-05	-0.0002025	0
3.59168e-05	-0.0002025	0
3.59264e-05	-0.0002025	0
3.5936e-05	-0.0002025	0
3.59456e-05	-0.0002025	0
3.59552e-05	-0.0002025	0
3.50048e-05	-0.0001875	0
3.50144e-05	-0.0001875	0
3.5024e-05	-0.0001875	0
3.50336e-05	-0.0001875	0
3.50432e-05	-0.0001875	27835.4
3.50528e-05	-0.0001875	20278.8
3.50624e-05	-0.0001875	20730.5
3.5072e-05	-0.0001875	117344
3.50816e-05	-0.0001875	96369.1
3.50912e-05	-0.0001875	1.60526e+06
3.51008e-05	-0.0001875	1.25009e+06
3.51104e-05	-0.0001875	1.24305e+06
3.512e-05	-0.0001875	6.62956e+06
3.51296e-05	-0.0001875	5.4423e+06
3.51392e-05	-0.0001875	3.52517e+07
