#gamma	N_0	probability

3.5407e-05	0.037125	4.63269e-306
3.54224e-05	0.037125	3.90676e-306
3.54378e-05	0.037125	3.52295e-306
3.54531e-05	0.037125	2.59583e-306
3.54685e-05	0.037125	1.20717e+07
3.54838e-05	0.037125	5.55298e+06
3.54992e-05	0.037125	563472
3.55146e-05	0.037125	101433
3.55299e-05	0.037125	31678.8
3.55453e-05	0.037125	10834.3
3.55606e-05	0.037125	15431.2
3.5576e-05	0.037125	2766.27
3.55914e-05	0.037125	729.931
3.56067e-05	0.037125	54.766
3.56221e-05	0.037125	73.8599
3.56374e-05	0.037125	27.6829
3.56528e-05	0.037125	3.14205
3.56682e-05	0.037125	2.58602
3.56835e-05	0.037125	0.0304431
3.56989e-05	0.037125	0.000491014
3.57142e-05	0.037125	8.54486e-07
3.57296e-05	0.037125	7.7548e-08
3.5745e-05	0.037125	1.61559e-321
3.57603e-05	0.037125	0
3.50077e-05	0.039875	0
3.5023e-05	0.039875	0
3.50384e-05	0.039875	0
3.50538e-05	0.039875	0
3.50691e-05	0.039875	0
3.50845e-05	0.039875	0
3.50998e-05	0.039875	0
3.51152e-05	0.039875	0
3.51306e-05	0.039875	0
3.51459e-05	0.039875	0
3.51613e-05	0.039875	0
3.51766e-05	0.039875	0
3.5192e-05	0.039875	0
3.52074e-05	0.039875	0
3.52227e-05	0.039875	0
3.52381e-05	0.039875	0
3.52534e-05	0.039875	0
3.52688e-05	0.039875	0
3.52842e-05	0.039875	0
3.52995e-05	0.039875	0
3.53149e-05	0.039875	0
3.53302e-05	0.039875	8.29153e-307
3.53456e-05	0.039875	8.38743e-307
3.5361e-05	0.039875	8.74909e-307
3.53763e-05	0.039875	2.86483e-306
3.53917e-05	0.039875	2.68176e-306
3.5407e-05	0.039875	2.82968e-306
3.54224e-05	0.039875	2.72478e-306
