#n_l	theta_0	probability

1.46018	-9.87813e-05	109.308
1.46119	-9.87813e-05	553.337
1.4622	-9.87813e-05	324.677
1.46321	-9.87813e-05	547.246
1.46422	-9.87813e-05	971.297
1.46522	-9.87813e-05	344.25
1.46623	-9.87813e-05	9496.9
1.46724	-9.87813e-05	447.611
1.46825	-9.87813e-05	18997.1
1.46926	-9.87813e-05	769.193
1.47026	-9.87813e-05	6337.99
1.47127	-9.87813e-05	8568.59
1.47228	-9.87813e-05	770.569
1.47329	-9.87813e-05	11770.2
1.4743	-9.87813e-05	46.096
1.4753	-9.87813e-05	8080.89
1.47631	-9.87813e-05	384.002
1.47732	-9.87813e-05	1495.45
1.47833	-9.87813e-05	506.025
1.47934	-9.87813e-05	25.5801
1.48034	-9.87813e-05	328.952
1.48135	-9.87813e-05	14.8901
1.48236	-9.87813e-05	7.5941
1.48337	-9.87813e-05	246.157
1.48438	-9.87813e-05	1.86623
1.48538	-9.87813e-05	2.15792
1.48639	-9.87813e-05	1.42444
1.4874	-9.87813e-05	0.0270332
1.48841	-9.87813e-05	0.801485
1.48942	-9.87813e-05	0.0258165
1.49042	-9.87813e-05	0.00203217
1.49143	-9.87813e-05	0.00300077
1.49244	-9.87813e-05	0.000960765
1.49345	-9.87813e-05	0.000174201
1.49446	-9.87813e-05	0.000316129
1.49546	-9.87813e-05	2.55097e-05
1.49647	-9.87813e-05	1.92943e-06
1.49748	-9.87813e-05	6.74983e-07
1.49849	-9.87813e-05	4.41814e-13
1.4995	-9.87813e-05	2.54375e-09
1.4501	-9.40788e-05	0
1.45111	-9.40788e-05	8.51605e-09
1.45212	-9.40788e-05	2.19006
1.45313	-9.40788e-05	0.000914768
1.45414	-9.40788e-05	1.25982
1.45514	-9.40788e-05	10.2314
1.45615	-9.40788e-05	11.349
1.45716	-9.40788e-05	158.745
1.45817	-9.40788e-05	332.669
1.45918	-9.40788e-05	12244.2
1.46018	-9.40788e-05	2240.08
1.46119	-9.40788e-05	25199.8
1.4622	-9.40788e-05	7933.77
1.46321	-9.40788e-05	25588.8
1.46422	-9.40788e-05	26463.2
1.46522	-9.40788e-05	7762.46
1.46623	-9.40788e-05	272698
1.46724	-9.40788e-05	2977.23
1.46825	-9.40788e-05	195487
1.46926	-9.40788e-05	887.27
1.47026	-9.40788e-05	82907.5
1.47127	-9.40788e-05	10628
1.47228	-9.40788e-05	18839
1.47329	-9.40788e-05	54845.6
1.4743	-9.40788e-05	1830.2
1.4753	-9.40788e-05	64569.5
1.47631	-9.40788e-05	1852.34
1.47732	-9.40788e-05	22949
1.47833	-9.40788e-05	8339.06
1.47934	-9.40788e-05	474.104
1.48034	-9.40788e-05	17663.3
1.48135	-9.40788e-05	729.53
1.48236	-9.40788e-05	230.388
1.48337	-9.40788e-05	203.247
1.48438	-9.40788e-05	20.1295
1.48538	-9.40788e-05	55.3216
1.48639	-9.40788e-05	25.6537
1.4874	-9.40788e-05	0.799937
1.48841	-9.40788e-05	7.495
1.48942	-9.40788e-05	2.66295
1.49042	-9.40788e-05	0.0866519
1.49143	-9.40788e-05	0.182388
1.49244	-9.40788e-05	0.0136779
1.49345	-9.40788e-05	0.00295884
1.49446	-9.40788e-05	0.00403828
1.49546	-9.40788e-05	4.8994e-06
1.49647	-9.40788e-05	2.96238e-06
1.49748	-9.40788e-05	2.71089e-06
1.49849	-9.40788e-05	9.958e-11
