#n_l	N_0	probability

1.45212	0.058	1.04985e-18
1.45313	0.058	4.95687e-17
1.45414	0.058	3.85591e-14
1.45514	0.058	8.81033e-16
1.45615	0.058	3.34811e-12
1.45716	0.058	1.73017e-15
1.45817	0.058	2.44932e-11
1.45918	0.058	3.10257e-14
1.46018	0.058	7.55374e-11
1.46119	0.058	5.03004e-13
1.4622	0.058	1.27818e-10
1.46321	0.058	5.43306e-12
1.46422	0.058	1.38312e-10
1.46522	0.058	3.53489e-11
1.46623	0.058	5.77945e-11
1.46724	0.058	2.04364e-10
1.46825	0.058	1.9027e-11
1.46926	0.058	3.5731e-10
1.47026	0.058	2.81554e-12
1.47127	0.058	5.22202e-10
1.47228	0.058	7.11595e-12
1.47329	0.058	6.0767e-10
1.4743	0.058	3.11416e-11
1.4753	0.058	4.26181e-11
1.47631	0.058	8.81002e-11
1.47732	0.058	1.97317e-12
1.47833	0.058	5.42835e-12
1.47934	0.058	6.84879e-12
1.48034	0.058	2.96849e-13
1.48135	0.058	3.68033e-12
1.48236	0.058	2.34002e-13
1.48337	0.058	3.54662e-13
1.48438	0.058	9.28887e-14
1.48538	0.058	2.54671e-15
1.48639	0.058	2.89707e-14
1.4874	0.058	6.90704e-15
1.48841	0.058	9.55793e-17
1.48942	0.058	7.92323e-16
1.49042	0.058	1.10428e-16
1.49143	0.058	6.23772e-18
1.49244	0.058	9.44704e-18
1.49345	0.058	1.20032e-18
1.49446	0.058	1.22546e-19
1.49546	0.058	7.29032e-20
1.49647	0.058	1.16214e-23
1.49748	0.058	9.21853e-23
1.49849	0.058	6.04076e-23
1.4995	0.058	1.32736e-32
1.4501	0.062	0
1.45111	0.062	3.23529e-19
1.45212	0.062	6.21996e-18
1.45313	0.062	8.55434e-19
1.45414	0.062	3.17179e-15
1.45514	0.062	2.79921e-17
1.45615	0.062	2.29638e-13
1.45716	0.062	3.92161e-17
1.45817	0.062	7.58271e-13
1.45918	0.062	1.15439e-15
1.46018	0.062	3.30131e-12
1.46119	0.062	1.94052e-14
1.4622	0.062	1.07531e-11
1.46321	0.062	1.52166e-13
1.46422	0.062	1.63539e-11
1.46522	0.062	9.63481e-13
1.46623	0.062	4.12261e-12
1.46724	0.062	6.7432e-12
1.46825	0.062	4.66911e-12
1.46926	0.062	3.8366e-11
1.47026	0.062	2.21338e-13
1.47127	0.062	6.99827e-12
1.47228	0.062	5.76653e-13
1.47329	0.062	1.77286e-12
1.4743	0.062	4.93791e-12
1.4753	0.062	3.47231e-13
1.47631	0.062	3.21719e-12
1.47732	0.062	3.93506e-14
1.47833	0.062	2.23457e-13
1.47934	0.062	1.16233e-13
1.48034	0.062	3.49338e-14
1.48135	0.062	1.1354e-13
1.48236	0.062	6.1245e-15
