#n_l	N_0	probability

1.4603	0.675	0
1.4629	0.675	0
1.4655	0.675	0
1.4681	0.675	0
1.4707	0.675	0
1.4733	0.675	0
1.4759	0.675	0
1.4785	0.675	0
1.4811	0.675	0
1.4837	0.675	0
1.4863	0.675	0
1.4889	0.675	0
1.4915	0.675	0
1.4941	0.675	0
1.4967	0.675	0
1.4993	0.675	0
1.5019	0.675	0
1.5045	0.675	0
1.5071	0.675	0
1.5097	0.675	0
1.5123	0.675	0
1.5149	0.675	0
1.5175	0.675	0
1.5201	0.675	0
1.5227	0.675	0
1.5253	0.675	0
1.5279	0.675	0
1.5305	0.675	0
1.5331	0.675	0
1.5357	0.675	0
1.5383	0.675	0
1.5409	0.675	0
1.5435	0.675	0
1.5461	0.675	0
1.5487	0.675	0
1.4213	0.725	0
1.4239	0.725	0
1.4265	0.725	0
1.4291	0.725	0
1.4317	0.725	0
1.4343	0.725	0
1.4369	0.725	0
1.4395	0.725	0
1.4421	0.725	0
1.4447	0.725	0
1.4473	0.725	0
1.4499	0.725	0
1.4525	0.725	0
1.4551	0.725	0
1.4577	0.725	0
1.4603	0.725	0
1.4629	0.725	0
1.4655	0.725	0
1.4681	0.725	0
1.4707	0.725	0
1.4733	0.725	0
1.4759	0.725	0
1.4785	0.725	0
1.4811	0.725	0
1.4837	0.725	0
1.4863	0.725	0
1.4889	0.725	0
1.4915	0.725	0
1.4941	0.725	0
1.4967	0.725	0
1.4993	0.725	0
1.5019	0.725	0
1.5045	0.725	0
1.5071	0.725	0
1.5097	0.725	0
1.5123	0.725	0
1.5149	0.725	0
1.5175	0.725	0
1.5201	0.725	0
1.5227	0.725	0
1.5253	0.725	0
1.5279	0.725	0
1.5305	0.725	0
1.5331	0.725	0
1.5357	0.725	0
1.5383	0.725	0
1.5409	0.725	0
1.5435	0.725	0
1.5461	0.725	0
1.5487	0.725	0
1.4213	0.775	0
1.4239	0.775	0
1.4265	0.775	0
1.4291	0.775	0
1.4317	0.775	0
1.4343	0.775	0
1.4369	0.775	0
1.4395	0.775	0
1.4421	0.775	0
1.4447	0.775	0
1.4473	0.775	0
1.4499	0.775	0
1.4525	0.775	0
1.4551	0.775	0
1.4577	0.775	0
1.4603	0.775	0
1.4629	0.775	0
1.4655	0.775	0
1.4681	0.775	0
1.4707	0.775	0
1.4733	0.775	0
1.4759	0.775	0
1.4785	0.775	0
1.4811	0.775	0
1.4837	0.775	0
1.4863	0.775	0
1.4889	0.775	0
1.4915	0.775	0
1.4941	0.775	0
1.4967	0.775	0
1.4993	0.775	0
1.5019	0.775	0
1.5045	0.775	0
1.5071	0.775	0
1.5097	0.775	0
1.5123	0.775	0
1.5149	0.775	0
1.5175	0.775	0
1.5201	0.775	0
1.5227	0.775	0
1.5253	0.775	0
1.5279	0.775	0
1.5305	0.775	0
1.5331	0.775	0
1.5357	0.775	0
1.5383	0.775	0
1.5409	0.775	0
1.5435	0.775	0
1.5461	0.775	0
1.5487	0.775	0
1.4213	0.825	0
1.4239	0.825	0
1.4265	0.825	0
1.4291	0.825	0
1.4317	0.825	0
1.4343	0.825	0
1.4369	0.825	0
1.4395	0.825	0
1.4421	0.825	0
1.4447	0.825	0
1.4473	0.825	0
1.4499	0.825	0
1.4525	0.825	0
1.4551	0.825	0
1.4577	0.825	0
1.4603	0.825	0
1.4629	0.825	0
1.4655	0.825	0
1.4681	0.825	0
1.4707	0.825	0
1.4733	0.825	0
1.4759	0.825	0
1.4785	0.825	0
1.4811	0.825	0
1.4837	0.825	0
1.4863	0.825	0
1.4889	0.825	0
1.4915	0.825	0
1.4941	0.825	0
1.4967	0.825	0
1.4993	0.825	0
1.5019	0.825	0
1.5045	0.825	0
1.5071	0.825	0
1.5097	0.825	0
1.5123	0.825	0
1.5149	0.825	0
1.5175	0.825	0
1.5201	0.825	0
1.5227	0.825	0
1.5253	0.825	0
1.5279	0.825	0
1.5305	0.825	0
1.5331	0.825	0
1.5357	0.825	0
1.5383	0.825	0
1.5409	0.825	0
1.5435	0.825	0
1.5461	0.825	0
1.5487	0.825	0
1.4213	0.875	0
1.4239	0.875	0
1.4265	0.875	0
1.4291	0.875	0
1.4317	0.875	0
1.4343	0.875	0
1.4369	0.875	0
1.4395	0.875	0
1.4421	0.875	0
1.4447	0.875	0
1.4473	0.875	0
1.4499	0.875	0
1.4525	0.875	0
1.4551	0.875	0
1.4577	0.875	0
1.4603	0.875	0
1.4629	0.875	0
1.4655	0.875	0
1.4681	0.875	0
1.4707	0.875	0
1.4733	0.875	0
1.4759	0.875	0
1.4785	0.875	0
1.4811	0.875	0
1.4837	0.875	0
1.4863	0.875	0
1.4889	0.875	0
1.4915	0.875	0
1.4941	0.875	0
1.4967	0.875	0
1.4993	0.875	0
1.5019	0.875	0
1.5045	0.875	0
1.5071	0.875	0
1.5097	0.875	0
1.5123	0.875	0
1.5149	0.875	0
1.5175	0.875	0
1.5201	0.875	0
1.5227	0.875	0
1.5253	0.875	0
1.5279	0.875	0
1.5305	0.875	0
1.5331	0.875	0
1.5357	0.875	0
1.5383	0.875	0
1.5409	0.875	0
1.5435	0.875	0
1.5461	0.875	0
1.5487	0.875	0
1.4213	0.925	0
1.4239	0.925	0
1.4265	0.925	0
1.4291	0.925	0
1.4317	0.925	0
1.4343	0.925	0
1.4369	0.925	0
1.4395	0.925	0
1.4421	0.925	0
1.4447	0.925	0
1.4473	0.925	0
1.4499	0.925	0
1.4525	0.925	0
1.4551	0.925	0
1.4577	0.925	0
1.4603	0.925	0
1.4629	0.925	0
1.4655	0.925	0
1.4681	0.925	0
1.4707	0.925	0
1.4733	0.925	0
1.4759	0.925	0
1.4785	0.925	0
1.4811	0.925	0
1.4837	0.925	0
1.4863	0.925	0
1.4889	0.925	0
1.4915	0.925	0
1.4941	0.925	0
1.4967	0.925	0
1.4993	0.925	0
1.5019	0.925	0
1.5045	0.925	0
1.5071	0.925	0
1.5097	0.925	0
1.5123	0.925	0
1.5149	0.925	0
1.5175	0.925	0
1.5201	0.925	0
1.5227	0.925	0
1.5253	0.925	0
1.5279	0.925	0
1.5305	0.925	0
1.5331	0.925	0
1.5357	0.925	0
1.5383	0.925	0
1.5409	0.925	0
1.5435	0.925	0
1.5461	0.925	0
1.5487	0.925	0
1.4213	0.975	0
1.4239	0.975	0
1.4265	0.975	0
1.4291	0.975	0
1.4317	0.975	0
1.4343	0.975	0
1.4369	0.975	0
1.4395	0.975	0
1.4421	0.975	0
1.4447	0.975	0
1.4473	0.975	0
1.4499	0.975	0
1.4525	0.975	0
1.4551	0.975	0
1.4577	0.975	0
1.4603	0.975	0
1.4629	0.975	0
1.4655	0.975	0
1.4681	0.975	0
1.4707	0.975	0
1.4733	0.975	0
1.4759	0.975	0
1.4785	0.975	0
1.4811	0.975	0
1.4837	0.975	0
1.4863	0.975	0
1.4889	0.975	0
1.4915	0.975	0
1.4941	0.975	0
1.4967	0.975	0
1.4993	0.975	0
1.5019	0.975	0
1.5045	0.975	0
1.5071	0.975	0
1.5097	0.975	0
1.5123	0.975	0
1.5149	0.975	0
1.5175	0.975	0
1.5201	0.975	0
1.5227	0.975	0
1.5253	0.975	0
1.5279	0.975	0
1.5305	0.975	0
1.5331	0.975	0
1.5357	0.975	0
1.5383	0.975	0
1.5409	0.975	0
1.5435	0.975	0
1.5461	0.975	0
1.5487	0.975	0
