#gamma	N_0	probability

2.69264e-05	0.68293	0
2.69275e-05	0.68293	0
2.69285e-05	0.68293	0
2.69296e-05	0.68293	0
2.69306e-05	0.68293	0
2.69317e-05	0.68293	0
2.69327e-05	0.68293	0
2.69338e-05	0.68293	0
2.69348e-05	0.68293	0
2.69359e-05	0.68293	0
2.69369e-05	0.68293	0
2.6938e-05	0.68293	0
2.6939e-05	0.68293	0
2.69401e-05	0.68293	0
2.69411e-05	0.68293	0
2.69422e-05	0.68293	0
2.69432e-05	0.68293	0
2.69443e-05	0.68293	0
2.68403e-05	0.68371	19943.3
2.68414e-05	0.68371	25319.4
2.68424e-05	0.68371	29462.5
2.68435e-05	0.68371	39000.3
2.68445e-05	0.68371	45072.2
2.68456e-05	0.68371	47659.5
2.68466e-05	0.68371	42309.6
2.68477e-05	0.68371	135914
2.68487e-05	0.68371	272443
2.68498e-05	0.68371	380097
2.68508e-05	0.68371	675509
2.68519e-05	0.68371	983864
2.68529e-05	0.68371	1.90228e+06
2.6854e-05	0.68371	2.51224e+06
2.6855e-05	0.68371	2.08186e+06
2.68561e-05	0.68371	2.63234e+06
2.68571e-05	0.68371	2.56555e+06
2.68582e-05	0.68371	3.04122e+06
2.68592e-05	0.68371	3.27087e+06
2.68603e-05	0.68371	3.69935e+06
2.68613e-05	0.68371	3.08033e+06
2.68624e-05	0.68371	3.31515e+06
2.68634e-05	0.68371	3.99598e+06
2.68645e-05	0.68371	2.78651e+06
2.68655e-05	0.68371	1.89591e+06
2.68666e-05	0.68371	1.22795e+06
2.68676e-05	0.68371	509052
2.68687e-05	0.68371	264219
2.68697e-05	0.68371	309617
2.68708e-05	0.68371	271717
2.68718e-05	0.68371	234202
2.68729e-05	0.68371	224990
2.68739e-05	0.68371	199738
2.6875e-05	0.68371	151185
2.6876e-05	0.68371	155608
2.68771e-05	0.68371	101925
2.68781e-05	0.68371	91433.1
2.68792e-05	0.68371	32231.8
2.68802e-05	0.68371	20709.5
2.68813e-05	0.68371	8355.22
2.68823e-05	0.68371	8.41235e-312
2.68834e-05	0.68371	0
2.68844e-05	0.68371	0
2.68855e-05	0.68371	0
2.68865e-05	0.68371	0
2.68876e-05	0.68371	0
2.68886e-05	0.68371	0
