#n_l	N_0	probability

1.42786	0.27125	2.3153e-14
1.42887	0.27125	2.40371e-14
1.42988	0.27125	2.33655e-14
1.43089	0.27125	2.09723e-14
1.4319	0.27125	1.75775e-14
1.4329	0.27125	1.35488e-14
1.43391	0.27125	9.71383e-15
1.43492	0.27125	6.55346e-15
1.43593	0.27125	4.00103e-15
1.43694	0.27125	2.34636e-15
1.43794	0.27125	1.24584e-15
1.43895	0.27125	6.20564e-16
1.43996	0.27125	2.77823e-16
1.44097	0.27125	1.16131e-16
1.44198	0.27125	4.3432e-17
1.44298	0.27125	1.46117e-17
1.44399	0.27125	4.51441e-18
1.445	0.27125	1.26239e-18
1.44601	0.27125	3.14226e-19
1.44702	0.27125	6.25613e-20
1.44802	0.27125	9.74656e-21
1.44903	0.27125	1.0988e-21
1.45004	0.27125	7.66202e-23
1.45105	0.27125	5.03546e-24
1.45206	0.27125	3.993e-26
1.45306	0.27125	5.52497e-33
1.45407	0.27125	1.39154e-48
1.45508	0.27125	3.76068e-74
1.45609	0.27125	1.27901e-113
1.4571	0.27125	0
1.4077	0.28875	9.08018e-28
1.40871	0.28875	9.6827e-26
1.40972	0.28875	2.81374e-24
1.41073	0.28875	4.42141e-23
1.41174	0.28875	4.26149e-22
1.41274	0.28875	2.63771e-21
1.41375	0.28875	1.26005e-20
1.41476	0.28875	4.69667e-20
1.41577	0.28875	1.50026e-19
1.41678	0.28875	4.23198e-19
1.41778	0.28875	1.08193e-18
1.41879	0.28875	2.55678e-18
1.4198	0.28875	5.69712e-18
1.42081	0.28875	1.14429e-17
1.42182	0.28875	2.16659e-17
1.42282	0.28875	3.60341e-17
1.42383	0.28875	5.65448e-17
1.42484	0.28875	8.01584e-17
1.42585	0.28875	1.04194e-16
1.42686	0.28875	1.25407e-16
1.42786	0.28875	1.39724e-16
1.42887	0.28875	1.44462e-16
1.42988	0.28875	1.37927e-16
1.43089	0.28875	1.23262e-16
1.4319	0.28875	1.0115e-16
1.4329	0.28875	7.75263e-17
