#theta_0	N_0	probability

0.00196	0.19	-nan
-0.00196	0.21	-nan
-0.00188	0.21	-nan
-0.0018	0.21	-nan
-0.00172	0.21	-nan
-0.00164	0.21	-nan
-0.00156	0.21	-nan
-0.00148	0.21	-nan
-0.0014	0.21	-nan
-0.00132	0.21	-nan
-0.00124	0.21	-nan
-0.00116	0.21	-nan
-0.00108	0.21	-nan
-0.001	0.21	-nan
-0.00092	0.21	-nan
-0.00084	0.21	-nan
-0.00076	0.21	-nan
-0.00068	0.21	-nan
-0.0006	0.21	-nan
-0.00052	0.21	-nan
-0.00044	0.21	-nan
-0.00036	0.21	-nan
-0.00028	0.21	-nan
-0.0002	0.21	-nan
-0.00012	0.21	-nan
-4e-05	0.21	-nan
4e-05	0.21	-nan
0.00012	0.21	-nan
0.0002	0.21	-nan
0.00028	0.21	-nan
0.00036	0.21	-nan
0.00044	0.21	-nan
0.00052	0.21	-nan
0.0006	0.21	-nan
0.00068	0.21	-nan
0.00076	0.21	-nan
0.00084	0.21	-nan
0.00092	0.21	-nan
0.001	0.21	-nan
0.00108	0.21	-nan
0.00116	0.21	-nan
0.00124	0.21	-nan
0.00132	0.21	-nan
0.0014	0.21	-nan
0.00148	0.21	-nan
0.00156	0.21	-nan
0.00164	0.21	-nan
0.00172	0.21	-nan
0.0018	0.21	-nan
0.00188	0.21	-nan
0.00196	0.21	-nan
-0.00196	0.23	-nan
-0.00188	0.23	-nan
-0.0018	0.23	-nan
-0.00172	0.23	-nan
-0.00164	0.23	-nan
-0.00156	0.23	-nan
-0.00148	0.23	-nan
-0.0014	0.23	-nan
-0.00132	0.23	-nan
-0.00124	0.23	-nan
-0.00116	0.23	-nan
-0.00108	0.23	-nan
-0.001	0.23	-nan
-0.00092	0.23	-nan
-0.00084	0.23	-nan
-0.00076	0.23	-nan
-0.00068	0.23	-nan
-0.0006	0.23	-nan
-0.00052	0.23	-nan
-0.00044	0.23	-nan
-0.00036	0.23	-nan
-0.00028	0.23	-nan
-0.0002	0.23	-nan
-0.00012	0.23	-nan
-4e-05	0.23	-nan
4e-05	0.23	-nan
0.00012	0.23	-nan
0.0002	0.23	-nan
0.00028	0.23	-nan
0.00036	0.23	-nan
0.00044	0.23	-nan
0.00052	0.23	-nan
0.0006	0.23	-nan
0.00068	0.23	-nan
0.00076	0.23	-nan
0.00084	0.23	-nan
0.00092	0.23	-nan
0.001	0.23	-nan
0.00108	0.23	-nan
0.00116	0.23	-nan
0.00124	0.23	-nan
0.00132	0.23	-nan
0.0014	0.23	-nan
0.00148	0.23	-nan
0.00156	0.23	-nan
0.00164	0.23	-nan
0.00172	0.23	-nan
0.0018	0.23	-nan
0.00188	0.23	-nan
0.00196	0.23	-nan
-0.00196	0.25	-nan
-0.00188	0.25	-nan
-0.0018	0.25	-nan
-0.00172	0.25	-nan
-0.00164	0.25	-nan
-0.00156	0.25	-nan
-0.00148	0.25	-nan
-0.0014	0.25	-nan
-0.00132	0.25	-nan
-0.00124	0.25	-nan
-0.00116	0.25	-nan
-0.00108	0.25	-nan
-0.001	0.25	-nan
-0.00092	0.25	-nan
-0.00084	0.25	-nan
-0.00076	0.25	-nan
-0.00068	0.25	-nan
-0.0006	0.25	-nan
-0.00052	0.25	-nan
-0.00044	0.25	-nan
-0.00036	0.25	-nan
-0.00028	0.25	-nan
-0.0002	0.25	-nan
-0.00012	0.25	-nan
-4e-05	0.25	-nan
4e-05	0.25	-nan
0.00012	0.25	-nan
0.0002	0.25	-nan
0.00028	0.25	-nan
0.00036	0.25	-nan
0.00044	0.25	-nan
0.00052	0.25	-nan
0.0006	0.25	-nan
0.00068	0.25	-nan
0.00076	0.25	-nan
0.00084	0.25	-nan
0.00092	0.25	-nan
0.001	0.25	-nan
0.00108	0.25	-nan
0.00116	0.25	-nan
0.00124	0.25	-nan
0.00132	0.25	-nan
0.0014	0.25	-nan
0.00148	0.25	-nan
0.00156	0.25	-nan
0.00164	0.25	-nan
0.00172	0.25	-nan
0.0018	0.25	-nan
0.00188	0.25	-nan
0.00196	0.25	-nan
-0.00196	0.27	-nan
-0.00188	0.27	-nan
-0.0018	0.27	-nan
-0.00172	0.27	-nan
-0.00164	0.27	-nan
-0.00156	0.27	-nan
-0.00148	0.27	-nan
-0.0014	0.27	-nan
-0.00132	0.27	-nan
-0.00124	0.27	-nan
-0.00116	0.27	-nan
