#n_l	theta_0	probability

1.45407	-6e-05	2.45193e-06
1.45508	-6e-05	5.04493e-08
1.45609	-6e-05	5.85441e-13
1.4571	-6e-05	3.58583e-26
1.4077	-2e-05	6.10478e-23
1.40871	-2e-05	1.97684e-14
1.40972	-2e-05	8.73338e-09
1.41073	-2e-05	1.68053e-05
1.41174	-2e-05	0.000745401
1.41274	-2e-05	0.0201013
1.41375	-2e-05	0.294159
1.41476	-2e-05	2.63494
1.41577	-2e-05	16.0223
1.41678	-2e-05	72.2165
1.41778	-2e-05	270.952
1.41879	-2e-05	894.014
1.4198	-2e-05	2562.68
1.42081	-2e-05	6625.89
1.42182	-2e-05	15973.9
1.42282	-2e-05	36633.1
1.42383	-2e-05	76653.9
1.42484	-2e-05	145404
1.42585	-2e-05	253800
1.42686	-2e-05	401942
1.42786	-2e-05	590910
1.42887	-2e-05	798998
1.42988	-2e-05	996489
1.43089	-2e-05	1.14817e+06
1.4319	-2e-05	1.22947e+06
1.4329	-2e-05	1.21843e+06
1.43391	-2e-05	1.13647e+06
1.43492	-2e-05	969141
1.43593	-2e-05	774629
1.43694	-2e-05	570271
1.43794	-2e-05	396745
1.43895	-2e-05	256271
1.43996	-2e-05	153003
1.44097	-2e-05	84047.4
1.44198	-2e-05	43127.3
1.44298	-2e-05	20321.5
1.44399	-2e-05	8737.49
1.445	-2e-05	3424.63
1.44601	-2e-05	1211.61
1.44702	-2e-05	393.706
1.44802	-2e-05	113.494
1.44903	-2e-05	30.026
1.45004	-2e-05	6.45402
1.45105	-2e-05	1.1256
1.45206	-2e-05	0.129099
1.45306	-2e-05	0.0104185
1.45407	-2e-05	0.000640321
1.45508	-2e-05	1.24604e-05
1.45609	-2e-05	1.29547e-10
1.4571	-2e-05	2.88022e-23
1.4077	2e-05	1.32161e-22
1.40871	2e-05	3.65316e-14
1.40972	2e-05	1.49761e-08
1.41073	2e-05	2.35678e-05
1.41174	2e-05	0.000933785
1.41274	2e-05	0.0254835
1.41375	2e-05	0.357378
1.41476	2e-05	3.17709
1.41577	2e-05	19.0821
1.41678	2e-05	86.2549
1.41778	2e-05	322.786
1.41879	2e-05	1057.56
1.4198	2e-05	3020.39
1.42081	2e-05	7808.96
1.42182	2e-05	18991.4
1.42282	2e-05	43024.1
1.42383	2e-05	90510.2
1.42484	2e-05	172100
1.42585	2e-05	297712
1.42686	2e-05	469949
1.42786	2e-05	697887
1.42887	2e-05	931467
1.42988	2e-05	1.17028e+06
1.43089	2e-05	1.35239e+06
1.4319	2e-05	1.44711e+06
1.4329	2e-05	1.43754e+06
1.43391	2e-05	1.33692e+06
1.43492	2e-05	1.14286e+06
1.43593	2e-05	903101
1.43694	2e-05	670403
1.43794	2e-05	463178
1.43895	2e-05	297935
1.43996	2e-05	177769
1.44097	2e-05	98392.7
1.44198	2e-05	50675.2
1.44298	2e-05	23887.8
1.44399	2e-05	10237.7
1.445	2e-05	4043.75
1.44601	2e-05	1438.65
1.44702	2e-05	458.978
1.44802	2e-05	133.311
1.44903	2e-05	34.6697
1.45004	2e-05	7.5619
1.45105	2e-05	1.28871
1.45206	2e-05	0.156146
1.45306	2e-05	0.0117424
1.45407	2e-05	0.000727594
1.45508	2e-05	1.38423e-05
1.45609	2e-05	2.99351e-10
1.4571	2e-05	9.5932e-23
1.4077	6e-05	9.57636e-25
1.40871	6e-05	1.9372e-16
1.40972	6e-05	1.15854e-10
1.41073	6e-05	1.36345e-07
1.41174	6e-05	6.4151e-06
1.41274	6e-05	0.00016738
1.41375	6e-05	0.0024547
1.41476	6e-05	0.022251
1.41577	6e-05	0.134364
1.41678	6e-05	0.608504
1.41778	6e-05	2.30579
1.41879	6e-05	7.57313
1.4198	6e-05	21.4824
1.42081	6e-05	55.4566
1.42182	6e-05	133.164
1.42282	6e-05	300.535
1.42383	6e-05	626.427
1.42484	6e-05	1176.5
1.42585	6e-05	2039.33
1.42686	6e-05	3224.91
1.42786	6e-05	4724.17
1.42887	6e-05	6333.32
1.42988	6e-05	7810.6
1.43089	6e-05	8952.77
