#theta_0	N_0	probability

0.00034	0.21875	0
0.00038	0.21875	0
-0.00038	0.23625	0
-0.00034	0.23625	0
-0.0003	0.23625	0
-0.00026	0.23625	0
-0.00022	0.23625	1.84822e-50
-0.00018	0.23625	2.46485e-35
-0.00014	0.23625	6.44523e-24
-0.0001	0.23625	4.25736e-16
-6e-05	0.23625	5.92125e-11
-2e-05	0.23625	2.32116e-08
2e-05	0.23625	3.27721e-08
6e-05	0.23625	2.99156e-10
0.0001	0.23625	5.66941e-15
0.00014	0.23625	2.40225e-22
0.00018	0.23625	1.4211e-32
0.00022	0.23625	2.56239e-45
0.00026	0.23625	2.8097e-58
0.0003	0.23625	1.07194e-80
0.00034	0.23625	0
0.00038	0.23625	0
-0.00038	0.25375	0
-0.00034	0.25375	0
-0.0003	0.25375	0
-0.00026	0.25375	0
-0.00022	0.25375	1.89181e-53
-0.00018	0.25375	2.33495e-37
-0.00014	0.25375	2.08646e-26
-0.0001	0.25375	3.03412e-18
-6e-05	0.25375	6.98979e-13
-2e-05	0.25375	4.3685e-10
2e-05	0.25375	5.92172e-10
6e-05	0.25375	2.5616e-12
0.0001	0.25375	5.21871e-17
0.00014	0.25375	2.91872e-24
0.00018	0.25375	1.21034e-34
0.00022	0.25375	6.63457e-45
0.00026	0.25375	1.93885e-60
0.0003	0.25375	0
0.00034	0.25375	0
0.00038	0.25375	0
-0.00038	0.27125	0
-0.00034	0.27125	0
-0.0003	0.27125	0
-0.00026	0.27125	0
-0.00022	0.27125	2.31448e-57
-0.00018	0.27125	1.62057e-40
-0.00014	0.27125	1.28553e-28
-0.0001	0.27125	1.6473e-20
-6e-05	0.27125	3.86808e-15
-2e-05	0.27125	1.96714e-12
2e-05	0.27125	3.48052e-12
6e-05	0.27125	2.9512e-14
0.0001	0.27125	5.91767e-19
0.00014	0.27125	9.22638e-27
0.00018	0.27125	8.10603e-37
0.00022	0.27125	2.56112e-46
0.00026	0.27125	7.49555e-63
0.0003	0.27125	0
0.00034	0.27125	0
0.00038	0.27125	0
-0.00038	0.28875	0
-0.00034	0.28875	0
-0.0003	0.28875	0
-0.00026	0.28875	0
-0.00022	0.28875	3.41138e-60
-0.00018	0.28875	1.5137e-43
-0.00014	0.28875	1.95668e-31
-0.0001	0.28875	6.64368e-23
-6e-05	0.28875	2.47634e-17
-2e-05	0.28875	1.23132e-14
2e-05	0.28875	2.05247e-14
6e-05	0.28875	1.00471e-16
0.0001	0.28875	1.08227e-21
0.00014	0.28875	2.67365e-29
0.00018	0.28875	7.40833e-37
0.00022	0.28875	3.12261e-49
0.00026	0.28875	6.61572e-73
0.0003	0.28875	0
0.00034	0.28875	0
0.00038	0.28875	0
-0.00038	0.30625	0
-0.00034	0.30625	0
-0.0003	0.30625	0
-0.00026	0.30625	0
-0.00022	0.30625	0
-0.00018	0.30625	1.21243e-46
-0.00014	0.30625	3.89531e-34
-0.0001	0.30625	1.39033e-25
-6e-05	0.30625	5.41464e-20
-2e-05	0.30625	3.6628e-17
2e-05	0.30625	6.64241e-17
6e-05	0.30625	3.48075e-19
0.0001	0.30625	6.85409e-24
0.00014	0.30625	8.33068e-32
0.00018	0.30625	1.0334e-38
0.00022	0.30625	1.16538e-52
0.00026	0.30625	0
0.0003	0.30625	0
0.00034	0.30625	0
0.00038	0.30625	0
-0.00038	0.32375	0
-0.00034	0.32375	0
-0.0003	0.32375	0
-0.00026	0.32375	0
-0.00022	0.32375	0
-0.00018	0.32375	8.45267e-51
-0.00014	0.32375	3.80238e-37
-0.0001	0.32375	1.3872e-28
-6e-05	0.32375	1.20962e-22
-2e-05	0.32375	1.20201e-19
2e-05	0.32375	1.38827e-19
6e-05	0.32375	6.67817e-22
0.0001	0.32375	3.90662e-27
0.00014	0.32375	1.48258e-32
0.00018	0.32375	3.81385e-41
0.00022	0.32375	1.45501e-57
0.00026	0.32375	0
0.0003	0.32375	0
0.00034	0.32375	0
0.00038	0.32375	0
-0.00038	0.34125	0
-0.00034	0.34125	0
-0.0003	0.34125	0
-0.00026	0.34125	0
-0.00022	0.34125	0
