#n_l	theta_0	probability

1.42419	-0.0003424	2.75305e-25
1.42427	-0.0003424	9.26967e-26
1.42434	-0.0003424	1.73484e-25
1.42442	-0.0003424	9.08882e-25
1.4245	-0.0003424	1.32662e-24
1.42458	-0.0003424	1.27725e-24
1.42466	-0.0003424	6.18974e-24
1.42473	-0.0003424	3.19522e-24
1.42481	-0.0003424	1.47847e-23
1.42489	-0.0003424	3.38993e-24
1.42497	-0.0003424	7.21177e-24
1.42505	-0.0003424	8.17337e-24
1.42512	-0.0003424	1.27485e-23
1.4252	-0.0003424	7.7964e-24
1.42528	-0.0003424	1.62373e-23
1.42536	-0.0003424	2.90443e-23
1.42544	-0.0003424	2.82082e-23
1.42551	-0.0003424	2.81623e-23
1.42559	-0.0003424	4.75497e-23
1.42567	-0.0003424	4.55338e-23
1.42575	-0.0003424	2.1154e-22
1.42583	-0.0003424	4.66481e-22
1.4259	-0.0003424	5.49583e-22
1.42598	-0.0003424	1.46737e-21
1.42606	-0.0003424	4.42115e-21
1.42614	-0.0003424	1.98721e-21
1.42622	-0.0003424	1.52973e-20
1.42629	-0.0003424	5.81869e-21
1.42637	-0.0003424	2.29042e-20
1.42645	-0.0003424	2.5619e-20
1.42653	-0.0003424	1.79521e-20
1.42661	-0.0003424	1.80122e-19
1.42668	-0.0003424	1.94399e-19
1.42676	-0.0003424	1.92526e-19
1.42684	-0.0003424	1.91619e-19
1.42692	-0.0003424	4.61738e-19
1.427	-0.0003424	2.63709e-19
1.42707	-0.0003424	6.1871e-20
1.42715	-0.0003424	6.40609e-20
1.42723	-0.0003424	1.21191e-19
1.42731	-0.0003424	2.14558e-19
1.42739	-0.0003424	2.81695e-19
1.42746	-0.0003424	2.94544e-19
1.42754	-0.0003424	3.07825e-19
1.42762	-0.0003424	1.74989e-19
1.4277	-0.0003424	2.75045e-19
1.42778	-0.0003424	6.44938e-20
1.42785	-0.0003424	6.38302e-20
1.42793	-0.0003424	1.84082e-20
1.42801	-0.0003424	5.65215e-21
1.42809	-0.0003424	1.22299e-21
1.42817	-0.0003424	7.24327e-22
