76	Uniform	0.0604775	0.0605775
-76	Uniform	-0.0570868	-0.0569868
77	Uniform	0.0608626	0.0609626
-77	Uniform	-0.057472	-0.057372
78	Uniform	0.0612453	0.0613453
-78	Uniform	-0.0578546	-0.0577546
79	Uniform	0.0616255	0.0617255
-79	Uniform	-0.0582348	-0.0581348
80	Uniform	0.0620033	0.0621033
-80	Uniform	-0.0586126	-0.0585126
81	Uniform	0.0623787	0.0624787
-81	Uniform	-0.0589881	-0.0588881
82	Uniform	0.0627519	0.0628519
-82	Uniform	-0.0593612	-0.0592612
83	Uniform	0.0631227	0.0632227
-83	Uniform	-0.0597321	-0.0596321
84	Uniform	0.0634914	0.0635914
-84	Uniform	-0.0601007	-0.0600007
85	Uniform	0.0638578	0.0639578
-85	Uniform	-0.0604671	-0.0603671
86	Uniform	0.0642221	0.0643221
-86	Uniform	-0.0608314	-0.0607314
87	Uniform	0.0645842	0.0646842
-87	Uniform	-0.0611936	-0.0610936
88	Uniform	0.0649443	0.0650443
-88	Uniform	-0.0615536	-0.0614536
89	Uniform	0.0653023	0.0654023
-89	Uniform	-0.0619117	-0.0618117
90	Uniform	0.0656584	0.0657584
-90	Uniform	-0.0622677	-0.0621677
91	Uniform	0.0660124	0.0661124
-91	Uniform	-0.0626217	-0.0625217
92	Uniform	0.0663645	0.0664645
-92	Uniform	-0.0629738	-0.0628738
93	Uniform	0.0667147	0.0668147
-93	Uniform	-0.063324	-0.063224
94	Uniform	0.067063	0.067163
-94	Uniform	-0.0636723	-0.0635723
95	Uniform	0.0674094	0.0675094
-95	Uniform	-0.0640188	-0.0639188
96	Uniform	0.0677541	0.0678541
-96	Uniform	-0.0643634	-0.0642634
97	Uniform	0.0680969	0.0681969
-97	Uniform	-0.0647062	-0.0646062
98	Uniform	0.0684379	0.0685379
-98	Uniform	-0.0650473	-0.0649473
99	Uniform	0.0687773	0.0688773
-99	Uniform	-0.0653866	-0.0652866
100	Uniform	0.0691149	0.0692149
-100	Uniform	-0.0657242	-0.0656242
101	Uniform	0.0694508	0.0695508
-101	Uniform	-0.0660601	-0.0659601
102	Uniform	0.069785	0.069885
-102	Uniform	-0.0663944	-0.0662944
103	Uniform	0.0701176	0.0702176
-103	Uniform	-0.066727	-0.066627
104	Uniform	0.0704486	0.0705486
-104	Uniform	-0.067058	-0.066958
105	Uniform	0.0707781	0.0708781
-105	Uniform	-0.0673874	-0.0672874
106	Uniform	0.0711059	0.0712059
-106	Uniform	-0.0677152	-0.0676152
107	Uniform	0.0714322	0.0715322
-107	Uniform	-0.0680415	-0.0679415
108	Uniform	0.0717569	0.0718569
-108	Uniform	-0.0683663	-0.0682663
109	Uniform	0.0720802	0.0721802
-109	Uniform	-0.0686895	-0.0685895
110	Uniform	0.072402	0.072502
-110	Uniform	-0.0690113	-0.0689113
111	Uniform	0.0727223	0.0728223
-111	Uniform	-0.0693316	-0.0692316
112	Uniform	0.0730411	0.0731411
-112	Uniform	-0.0696505	-0.0695505
113	Uniform	0.0733586	0.0734586
-113	Uniform	-0.0699679	-0.0698679
114	Uniform	0.0736746	0.0737746
-114	Uniform	-0.0702839	-0.0701839
115	Uniform	0.0739892	0.0740892
-115	Uniform	-0.0705986	-0.0704986
116	Uniform	0.0743025	0.0744025
-116	Uniform	-0.0709119	-0.0708119
117	Uniform	0.0746144	0.0747144
-117	Uniform	-0.0712238	-0.0711238
118	Uniform	0.074925	0.075025
-118	Uniform	-0.0715344	-0.0714344
119	Uniform	0.0752343	0.0753343
-119	Uniform	-0.0718436	-0.0717436
120	Uniform	0.0755423	0.0756423
-120	Uniform	-0.0721516	-0.0720516
121	Uniform	0.0758489	0.0759489
-121	Uniform	-0.0724583	-0.0723583
122	Uniform	0.0761544	0.0762544
-122	Uniform	-0.0727637	-0.0726637
123	Uniform	0.0764585	0.0765585
-123	Uniform	-0.0730679	-0.0729679
124	Uniform	0.0767614	0.0768614
-124	Uniform	-0.0733708	-0.0732708
125	Uniform	0.0770631	0.0771631
-125	Uniform	-0.0736725	-0.0735725
126	Uniform	0.0773636	0.0774636
-126	Uniform	-0.073973	-0.073873
127	Uniform	0.0776629	0.0777629
-127	Uniform	-0.0742723	-0.0741723
128	Uniform	0.077961	0.078061
-128	Uniform	-0.0745704	-0.0744704
129	Uniform	0.078258	0.078358
-129	Uniform	-0.0748673	-0.0747673
130	Uniform	0.0785538	0.0786538
-130	Uniform	-0.0751631	-0.0750631
131	Uniform	0.0788484	0.0789484
-131	Uniform	-0.0754578	-0.0753578
132	Uniform	0.0791419	0.0792419
-132	Uniform	-0.0757513	-0.0756513
133	Uniform	0.0794344	0.0795344
-133	Uniform	-0.0760437	-0.0759437
134	Uniform	0.0797257	0.0798257
-134	Uniform	-0.076335	-0.076235
135	Uniform	0.0800159	0.0801159
-135	Uniform	-0.0766252	-0.0765252
136	Uniform	0.080305	0.080405
-136	Uniform	-0.0769144	-0.0768144
137	Uniform	0.0805931	0.0806931
-137	Uniform	-0.0772025	-0.0771025
138	Uniform	0.0808801	0.0809801
-138	Uniform	-0.0774895	-0.0773895
139	Uniform	0.0811661	0.0812661
-139	Uniform	-0.0777755	-0.0776755
140	Uniform	0.0814511	0.0815511
-140	Uniform	-0.0780604	-0.0779604
141	Uniform	0.081735	0.081835
-141	Uniform	-0.0783443	-0.0782443
142	Uniform	0.0820179	0.0821179
-142	Uniform	-0.0786273	-0.0785273
143	Uniform	0.0822998	0.0823998
-143	Uniform	-0.0789092	-0.0788092
144	Uniform	0.0825808	0.0826808
-144	Uniform	-0.0791901	-0.0790901
145	Uniform	0.0828607	0.0829607
-145	Uniform	-0.0794701	-0.0793701
146	Uniform	0.0831397	0.0832397
-146	Uniform	-0.0797491	-0.0796491
147	Uniform	0.0834177	0.0835177
-147	Uniform	-0.0800271	-0.0799271
148	Uniform	0.0836948	0.0837948
-148	Uniform	-0.0803042	-0.0802042
149	Uniform	0.083971	0.084071
-149	Uniform	-0.0805803	-0.0804803
150	Uniform	0.0842462	0.0843462
-150	Uniform	-0.0808555	-0.0807555
151	Uniform	0.0845205	0.0846205
-151	Uniform	-0.0811298	-0.0810298
152	Uniform	0.0847939	0.0848939
-152	Uniform	-0.0814032	-0.0813032
153	Uniform	0.0850663	0.0851663
-153	Uniform	-0.0816757	-0.0815757
154	Uniform	0.0853379	0.0854379
-154	Uniform	-0.0819473	-0.0818473
155	Uniform	0.0856086	0.0857086
-155	Uniform	-0.082218	-0.082118
156	Uniform	0.0858785	0.0859785
-156	Uniform	-0.0824878	-0.0823878
157	Uniform	0.0861474	0.0862474
-157	Uniform	-0.0827568	-0.0826568
158	Uniform	0.0864155	0.0865155
-158	Uniform	-0.0830249	-0.0829249
159	Uniform	0.0866828	0.0867828
-159	Uniform	-0.0832921	-0.0831921
160	Uniform	0.0869492	0.0870492
-160	Uniform	-0.0835585	-0.0834585
161	Uniform	0.0872148	0.0873148
-161	Uniform	-0.0838241	-0.0837241
162	Uniform	0.0874795	0.0875795
-162	Uniform	-0.0840888	-0.0839888
163	Uniform	0.0877434	0.0878434
-163	Uniform	-0.0843528	-0.0842528
164	Uniform	0.0880065	0.0881065
-164	Uniform	-0.0846159	-0.0845159
165	Uniform	0.0882688	0.0883688
-165	Uniform	-0.0848782	-0.0847782
166	Uniform	0.0885303	0.0886303
-166	Uniform	-0.0851397	-0.0850397
167	Uniform	0.0887911	0.0888911
-167	Uniform	-0.0854004	-0.0853004
168	Uniform	0.089051	0.089151
-168	Uniform	-0.0856603	-0.0855603
