#theta_0	N_0	probability

0.00095	0.0825	-0
-0.00095	0.0875	-0
-0.00085	0.0875	-0
-0.00075	0.0875	-0
-0.00065	0.0875	-0
-0.00055	0.0875	-0
-0.00045	0.0875	-0
-0.00035	0.0875	-0
-0.00025	0.0875	-0
-0.00015	0.0875	-0
-5e-05	0.0875	-0
5e-05	0.0875	-0
0.00015	0.0875	-0
0.00025	0.0875	-0
0.00035	0.0875	-0
0.00045	0.0875	-0
0.00055	0.0875	-0
0.00065	0.0875	-0
0.00075	0.0875	-0
0.00085	0.0875	-0
0.00095	0.0875	-0
-0.00095	0.0925	-0
-0.00085	0.0925	-0
-0.00075	0.0925	-0
-0.00065	0.0925	-0
-0.00055	0.0925	-0
-0.00045	0.0925	-0
-0.00035	0.0925	-0
-0.00025	0.0925	-0
-0.00015	0.0925	-0
-5e-05	0.0925	-0
5e-05	0.0925	-0
0.00015	0.0925	-0
0.00025	0.0925	-0
0.00035	0.0925	-0
0.00045	0.0925	-0
0.00055	0.0925	-0
0.00065	0.0925	-0
0.00075	0.0925	-0
0.00085	0.0925	-0
0.00095	0.0925	-0
-0.00095	0.0975	-0
-0.00085	0.0975	-0
-0.00075	0.0975	-0
-0.00065	0.0975	-0
-0.00055	0.0975	-0
-0.00045	0.0975	-0
-0.00035	0.0975	-0
-0.00025	0.0975	-0
-0.00015	0.0975	-0
-5e-05	0.0975	-0
5e-05	0.0975	-0
0.00015	0.0975	-0
0.00025	0.0975	-0
0.00035	0.0975	-0
0.00045	0.0975	-0
0.00055	0.0975	-0
0.00065	0.0975	-0
0.00075	0.0975	-0
0.00085	0.0975	-0
0.00095	0.0975	-0
