#gamma	N_0	probability

2.66453e-05	0.295324	383074
2.66576e-05	0.295324	4529
2.66699e-05	0.295324	2565.51
2.66821e-05	0.295324	6416.6
2.66944e-05	0.295324	12411.7
2.67067e-05	0.295324	92363.1
2.6719e-05	0.295324	270224
2.67312e-05	0.295324	948847
2.67435e-05	0.295324	475411
2.67558e-05	0.295324	4.29445e+06
2.67681e-05	0.295324	268683
2.67803e-05	0.295324	289084
2.67926e-05	0.295324	1184.56
2.68049e-05	0.295324	6013.08
2.68172e-05	0.295324	23160.6
2.68295e-05	0.295324	98164.1
2.68417e-05	0.295324	234079
2.6854e-05	0.295324	1.67155e+06
2.68663e-05	0.295324	453040
2.68786e-05	0.295324	3.55508e+06
2.68908e-05	0.295324	974213
2.69031e-05	0.295324	11077.4
2.69154e-05	0.295324	1953.76
2.69277e-05	0.295324	5212.1
2.69399e-05	0.295324	13972
2.69522e-05	0.295324	79623.5
2.69645e-05	0.295324	215519
2.69768e-05	0.295324	451899
2.6989e-05	0.295324	200637
2.70013e-05	0.295324	1.62348e+06
2.70136e-05	0.295324	111638
2.70259e-05	0.295324	4160.95
2.70381e-05	0.295324	1376.88
2.70504e-05	0.295324	1318.43
2.70627e-05	0.295324	10870.2
2.7075e-05	0.295324	19576.1
2.70873e-05	0.295324	54154
2.70995e-05	0.295324	107660
2.71118e-05	0.295324	47179.9
2.71241e-05	0.295324	439327
2.71364e-05	0.295324	22110.7
2.71486e-05	0.295324	366.488
2.71609e-05	0.295324	148.267
2.71732e-05	0.295324	468.735
2.71855e-05	0.295324	2137.51
2.71977e-05	0.295324	6231.16
2.721e-05	0.295324	12434.5
2.72223e-05	0.295324	15005.9
2.72346e-05	0.295324	7032.16
2.72468e-05	0.295324	13425.7
2.72591e-05	0.295324	129.429
2.72714e-05	0.295324	17.1317
2.72837e-05	0.295324	52.9402
2.72959e-05	0.295324	103.911
2.73082e-05	0.295324	383.34
2.73205e-05	0.295324	812.276
2.73328e-05	0.295324	3751.95
