#gamma	theta_0	probability

2.60702e-05	-0.000272	5.6394e-34
2.60858e-05	-0.000272	1.78483e-31
2.61014e-05	-0.000272	1.42515e-30
2.6117e-05	-0.000272	5.34468e-30
2.61326e-05	-0.000272	3.46686e-29
2.61482e-05	-0.000272	2.75179e-29
2.61638e-05	-0.000272	5.48708e-29
2.61794e-05	-0.000272	5.40419e-29
2.6195e-05	-0.000272	7.22383e-28
2.62106e-05	-0.000272	9.55875e-28
2.62262e-05	-0.000272	4.07177e-28
2.62418e-05	-0.000272	1.39476e-27
2.62574e-05	-0.000272	1.96139e-27
2.6273e-05	-0.000272	2.54081e-27
2.62886e-05	-0.000272	1.98921e-26
2.63042e-05	-0.000272	2.67296e-26
2.63198e-05	-0.000272	3.69528e-26
2.63354e-05	-0.000272	8.03613e-26
2.6351e-05	-0.000272	1.17053e-25
2.63666e-05	-0.000272	1.70746e-25
2.63822e-05	-0.000272	5.15887e-23
2.63978e-05	-0.000272	5.22215e-23
2.64134e-05	-0.000272	6.73691e-23
2.6429e-05	-0.000272	1.44038e-23
2.64446e-05	-0.000272	5.78672e-24
2.64602e-05	-0.000272	1.76676e-23
2.64758e-05	-0.000272	2.61508e-24
2.64914e-05	-0.000272	2.05668e-24
2.6507e-05	-0.000272	7.00021e-22
2.65226e-05	-0.000272	9.9228e-22
2.65382e-05	-0.000272	2.0967e-21
2.65538e-05	-0.000272	1.38082e-21
2.65694e-05	-0.000272	6.45844e-22
2.6585e-05	-0.000272	9.32272e-22
2.66006e-05	-0.000272	1.80824e-21
2.66162e-05	-0.000272	3.79196e-21
2.66318e-05	-0.000272	2.79597e-20
2.66474e-05	-0.000272	2.01013e-20
2.6663e-05	-0.000272	2.27838e-20
2.66786e-05	-0.000272	2.5211e-20
2.66942e-05	-0.000272	4.74442e-20
2.67098e-05	-0.000272	4.0409e-19
2.67254e-05	-0.000272	1.02378e-18
2.6741e-05	-0.000272	3.32883e-18
2.67566e-05	-0.000272	3.56704e-18
2.67722e-05	-0.000272	1.16136e-18
2.67878e-05	-0.000272	1.2229e-18
2.68034e-05	-0.000272	4.25169e-18
2.6819e-05	-0.000272	5.16923e-18
2.68346e-05	-0.000272	3.47251e-19
2.68502e-05	-0.000272	2.64789e-18
2.68658e-05	-0.000272	1.43778e-18
2.68814e-05	-0.000272	1.93489e-18
2.6897e-05	-0.000272	8.49524e-19
2.69126e-05	-0.000272	4.73375e-18
2.69282e-05	-0.000272	2.82571e-18
