#gamma	N_0	probability

2.63767e-05	0.262306	1.01253e-06
2.63927e-05	0.262306	2.1744e-07
2.64088e-05	0.262306	1.00346e-05
2.64248e-05	0.262306	7.76574e-06
2.64408e-05	0.262306	2.26823e-06
2.64569e-05	0.262306	5.93774e-06
2.64729e-05	0.262306	5.42684e-06
2.64889e-05	0.262306	1.22359e-05
2.6505e-05	0.262306	1.92473e-05
2.6521e-05	0.262306	5.89822e-05
2.65371e-05	0.262306	3.09969e-05
2.65531e-05	0.262306	4.96358e-06
2.65691e-05	0.262306	5.40515e-06
2.65852e-05	0.262306	9.55657e-05
2.66012e-05	0.262306	8.38675e-05
2.66172e-05	0.262306	7.83616e-05
2.66333e-05	0.262306	9.19112e-05
2.66493e-05	0.262306	1.44467e-05
2.66654e-05	0.262306	3.97347e-05
2.66814e-05	0.262306	0.00336885
2.66974e-05	0.262306	0.000184454
2.67135e-05	0.262306	0.000208463
2.67295e-05	0.262306	4.72016e-05
2.67455e-05	0.262306	2.75004e-05
2.67616e-05	0.262306	0.000274977
2.67776e-05	0.262306	0.000401174
2.67937e-05	0.262306	0.000283988
2.68097e-05	0.262306	0.000473984
2.68257e-05	0.262306	4.43834e-05
2.68418e-05	0.262306	5.07844e-05
2.68578e-05	0.262306	0.000514699
2.68739e-05	0.262306	8.57852e-05
2.68899e-05	0.262306	0.000235031
2.69059e-05	0.262306	0.00026664
2.6922e-05	0.262306	0.00027189
2.6938e-05	0.262306	1.33584e-05
2.6954e-05	0.262306	0.00177899
2.69701e-05	0.262306	0.00013945
2.69861e-05	0.262306	0.00020031
2.70022e-05	0.262306	0.000156257
2.70182e-05	0.262306	0.000416508
2.70342e-05	0.262306	3.58786e-05
2.70503e-05	0.262306	0.000179098
2.70663e-05	0.262306	9.11102e-05
2.70823e-05	0.262306	9.84554e-05
2.70984e-05	0.262306	7.62869e-05
2.71144e-05	0.262306	4.33455e-05
2.71305e-05	0.262306	1.66199e-05
2.71465e-05	0.262306	9.03846e-06
2.71625e-05	0.262306	2.64337e-05
2.71786e-05	0.262306	2.859e-05
2.71946e-05	0.262306	2.18653e-05
2.72107e-05	0.262306	1.37589e-05
2.72267e-05	0.262306	1.02054e-05
2.72427e-05	0.262306	2.21106e-06
2.72588e-05	0.262306	5.67137e-06
2.72748e-05	0.262306	2.62227e-06
2.72908e-05	0.262306	3.9895e-06
2.73069e-05	0.262306	1.53679e-06
2.73229e-05	0.262306	9.19536e-07
2.7339e-05	0.262306	3.94727e-07
2.7355e-05	0.262306	3.11232e-07
2.7371e-05	0.262306	3.66637e-07
2.73871e-05	0.262306	4.39782e-07
2.74031e-05	0.262306	8.78139e-08
2.74191e-05	0.262306	6.04966e-08
2.74352e-05	0.262306	1.06908e-07
2.74512e-05	0.262306	2.40397e-08
2.74673e-05	0.262306	2.13024e-08
2.74833e-05	0.262306	2.41843e-08
2.74993e-05	0.262306	5.07497e-09
2.75154e-05	0.262306	8.53796e-10
2.75314e-05	0.262306	0
2.75474e-05	0.262306	0
2.75635e-05	0.262306	0
