#n_l	N_0	probability

1.42068	0.22796	0.00759107
1.42075	0.22796	0.0478926
1.42083	0.22796	0.0398617
1.4209	0.22796	1.59181
1.42097	0.22796	1.11601
1.42104	0.22796	4.04323
1.42111	0.22796	12.3631
1.42118	0.22796	49.6578
1.42125	0.22796	47.8593
1.42132	0.22796	208.717
1.42139	0.22796	457.684
1.42146	0.22796	538.667
1.42153	0.22796	1584.14
1.4216	0.22796	2696.49
1.42167	0.22796	2166.14
1.42174	0.22796	5994.55
1.42181	0.22796	7187.73
1.42188	0.22796	10782.1
1.42195	0.22796	7895.68
1.42202	0.22796	16150.3
1.4221	0.22796	22550.9
1.42217	0.22796	31924.7
1.42224	0.22796	56782.8
1.42231	0.22796	88454.9
1.42238	0.22796	133663
1.42245	0.22796	207405
1.42252	0.22796	346168
1.42259	0.22796	451370
1.42266	0.22796	728127
1.42273	0.22796	904793
1.4228	0.22796	1.10425e+06
1.42287	0.22796	1.10174e+06
1.42294	0.22796	1.44052e+06
1.42301	0.22796	1.19358e+06
1.42308	0.22796	1.08731e+06
1.42315	0.22796	1.23913e+06
1.42322	0.22796	1.00423e+06
1.42329	0.22796	969907
1.42337	0.22796	676120
1.42344	0.22796	647659
1.42351	0.22796	411189
1.42358	0.22796	227940
1.42365	0.22796	207960
1.42372	0.22796	115978
1.42379	0.22796	46711.2
1.42386	0.22796	34238.4
1.42393	0.22796	23218.1
1.424	0.22796	11061.6
1.42407	0.22796	4380.34
1.42414	0.22796	2380.24
1.42421	0.22796	815.807
1.42428	0.22796	279.603
1.42435	0.22796	130.171
1.42442	0.22796	65.9302
1.42449	0.22796	35.879
1.42456	0.22796	22.9448
1.42464	0.22796	11.3394
1.42471	0.22796	3.67464
1.42478	0.22796	2.19285
1.42485	0.22796	1.58124
1.42492	0.22796	0.640858
1.42499	0.22796	0.396202
1.42506	0.22796	0.119675
1.42513	0.22796	0.0343583
1.4252	0.22796	0.00993196
1.42527	0.22796	0.00289725
1.42534	0.22796	0.000794417
1.42541	0.22796	2.89462e-05
