#n_l	theta_0	probability

1.42139	-0.000276736	2.9862e-19
1.42146	-0.000276736	6.29275e-19
1.42153	-0.000276736	1.24101e-18
1.4216	-0.000276736	3.68069e-18
1.42167	-0.000276736	7.60317e-18
1.42174	-0.000276736	9.69852e-18
1.42181	-0.000276736	2.68748e-17
1.42188	-0.000276736	8.93935e-17
1.42195	-0.000276736	2.03602e-16
1.42202	-0.000276736	4.32939e-16
1.4221	-0.000276736	1.05743e-15
1.42217	-0.000276736	2.29087e-15
1.42224	-0.000276736	4.28534e-15
1.42231	-0.000276736	7.84002e-15
1.42238	-0.000276736	1.38908e-14
1.42245	-0.000276736	2.16154e-14
1.42252	-0.000276736	3.2071e-14
1.42259	-0.000276736	5.01156e-14
1.42266	-0.000276736	6.55317e-14
1.42273	-0.000276736	8.26092e-14
1.4228	-0.000276736	1.08614e-13
1.42287	-0.000276736	1.22345e-13
1.42294	-0.000276736	1.39095e-13
1.42301	-0.000276736	1.48641e-13
1.42308	-0.000276736	1.56003e-13
1.42315	-0.000276736	1.4294e-13
1.42322	-0.000276736	1.32099e-13
1.42329	-0.000276736	1.22725e-13
1.42337	-0.000276736	9.66344e-14
1.42344	-0.000276736	8.43844e-14
1.42351	-0.000276736	7.11703e-14
1.42358	-0.000276736	4.8709e-14
1.42365	-0.000276736	3.43229e-14
1.42372	-0.000276736	2.60924e-14
1.42379	-0.000276736	1.97576e-14
1.42386	-0.000276736	1.20446e-14
1.42393	-0.000276736	8.96894e-15
1.424	-0.000276736	7.01268e-15
1.42407	-0.000276736	5.26204e-15
1.42414	-0.000276736	4.10226e-15
1.42421	-0.000276736	3.39181e-15
1.42428	-0.000276736	2.7038e-15
1.42435	-0.000276736	2.15083e-15
1.42442	-0.000276736	1.69916e-15
1.42449	-0.000276736	1.30636e-15
1.42456	-0.000276736	9.64025e-16
1.42464	-0.000276736	6.95335e-16
1.42471	-0.000276736	4.90665e-16
1.42478	-0.000276736	3.2728e-16
1.42485	-0.000276736	2.0172e-16
1.42492	-0.000276736	1.2364e-16
1.42499	-0.000276736	7.26851e-17
1.42506	-0.000276736	3.97254e-17
1.42513	-0.000276736	2.14208e-17
1.4252	-0.000276736	1.11316e-17
1.42527	-0.000276736	5.45225e-18
1.42534	-0.000276736	2.50153e-18
1.42541	-0.000276736	1.14342e-18
1.42548	-0.000276736	4.89124e-19
1.42555	-0.000276736	1.95865e-19
1.42562	-0.000276736	8.8892e-20
1.42569	-0.000276736	4.71294e-20
